Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,definition,has_alternative_id,has_exact_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,http://data.bioontology.org/metadata/prefixIRI,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,part_of
http://purl.obolibrary.org/obo/SYMP_0000823,sinus bradycardia,,Sinus bradycardia is a bradycardia where the sinus rhythm is abnormally slow bradycardia consisting of a sinus rhythm at a rate lower than 60 beats per minute.,false,,,http://purl.obolibrary.org/obo/SYMP_0000231,,Sinus bradycardia is a bradycardia where the sinus rhythm is abnormally slow bradycardia consisting of a sinus rhythm at a rate lower than 60 beats per minute.,,,,symptoms,,,,,,,,,,,SYMP:0000823,,,sinus bradycardia,,SYMP:0000823,
http://purl.obolibrary.org/obo/SYMP_0000002,abdominal distention,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000461,,,,,,symptoms,,,,,,,,,,,SYMP:0000002,,,abdominal distention,,SYMP:0000002,
http://purl.obolibrary.org/obo/SYMP_0000713,inability to lie flat,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000891,,,,,,symptoms,,,,,,,,,,,SYMP:0000713,,,inability to lie flat,,SYMP:0000713,
http://purl.obolibrary.org/obo/SYMP_0000088,massive lymphadenopathy,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000088,,,massive lymphadenopathy,true,SYMP:0000088,
http://purl.obolibrary.org/obo/SYMP_0000558,incomplete bladder emptying,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000557,SyOID:2135|UMLS_CUI:C0344365|ICD9CM_2005:788.21|UMLS_ICD9CM_2005_AUI:A0722424,,,,,symptoms,,,,,,,,,,,SYMP:0000558,,,incomplete bladder emptying,,SYMP:0000558,
http://purl.obolibrary.org/obo/SYMP_0000575,precordial pain,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000576,SyOID:4704|UMLS_ICD9CM_2005_AUI:A0284212|UMLS_CUI:C0232286|ICD9CM_2005:786.51,,,,,symptoms,,,,,,,,,,,SYMP:0000575,,,precordial pain,,SYMP:0000575,
http://purl.obolibrary.org/obo/SYMP_0000685,brain cyst,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000480,,,,,,symptoms,,,,,,,,,,,SYMP:0000685,,,brain cyst,,SYMP:0000685,
http://purl.obolibrary.org/obo/SYMP_0000107,pleural effusion,,A skin and integumentary tissue symptom characterized as an exudation of fluid from the blood or lymph into a pleural cavity.,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,A skin and integumentary tissue symptom characterized as an exudation of fluid from the blood or lymph into a pleural cavity.,,,,symptoms,,,,,,,,,,,SYMP:0000107,,,pleural effusion,,SYMP:0000107,
http://purl.obolibrary.org/obo/SYMP_0000217,inability to form words,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000508,,,,,,symptoms,,,,,,,,,,,SYMP:0000217,,,inability to form words,,SYMP:0000217,
http://purl.obolibrary.org/obo/SYMP_0000140,obsolete spastic paralysis,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000140,,,obsolete spastic paralysis,true,SYMP:0000140,
http://purl.obolibrary.org/obo/SYMP_0000814,generalized abdominal lump,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000799,,,,,,symptoms,,,,,,,,,,,SYMP:0000814,,,generalized abdominal lump,,SYMP:0000814,
http://purl.obolibrary.org/obo/SYMP_0000010,obsolete bloody diarrhea,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000010,,,obsolete bloody diarrhea,true,SYMP:0000010,
http://purl.obolibrary.org/obo/SYMP_0000704,dysphonia,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000559,,,,,,symptoms,,,,,,,,,,,SYMP:0000704,,,dysphonia,,SYMP:0000704,
http://purl.obolibrary.org/obo/SYMP_0000079,coordination symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000480,,,,,,symptoms,,,,,,,,,,,SYMP:0000079,,,coordination symptom,,SYMP:0000079,
http://purl.obolibrary.org/obo/SYMP_0000096,obsolete nasal discharge,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000096,,,obsolete nasal discharge,true,SYMP:0000096,
http://purl.obolibrary.org/obo/SYMP_0000456,left upper quadrant abdominal pain,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000457,UMLS_ICD9CM_2005_AUI:A0637133|UMLS_CUI:C0238552|ICD9CM_2005:789.02|SyOID:11528,,,,,symptoms,,,,,,,,,,,SYMP:0000456,,,left upper quadrant abdominal pain,,SYMP:0000456,
http://purl.obolibrary.org/obo/SYMP_0000439,heartburn,acid indigestion,Heartburn is a pain characterized by a painful burning feeling in your chest or throat that happens when stomach acid backs up into your esophagus.,false,,,http://purl.obolibrary.org/obo/SYMP_0000099,,Heartburn is a pain characterized by a painful burning feeling in your chest or throat that happens when stomach acid backs up into your esophagus.,,acid indigestion,,symptoms,,,,,,,,,,,SYMP:0000439,,,heartburn,,SYMP:0000439,
http://purl.obolibrary.org/obo/SYMP_0000566,sleep disturbance,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000567,UMLS_CUI:C0037317|ICD9CM_2005:780.5|UMLS_ICD9CM_2005_AUI:A0246756|SyOID:3247,,,,,symptoms,,,,,,,,,,,SYMP:0000566,,,sleep disturbance,,SYMP:0000566,
http://purl.obolibrary.org/obo/SYMP_0000693,decreased facial sensation,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,,,,,symptoms,,,,,,,,,,,SYMP:0000693,,,decreased facial sensation,,SYMP:0000693,
http://purl.obolibrary.org/obo/SYMP_0000676,acute enteritis,,Acute enteritis is a enteritis with either or both a rapid onset and a short course which is usually due to bacteria or virus.,false,,,http://purl.obolibrary.org/obo/SYMP_0000039,,Acute enteritis is a enteritis with either or both a rapid onset and a short course which is usually due to bacteria or virus.,,,,symptoms,,,,,,,,,,,SYMP:0000676,,,acute enteritis,,SYMP:0000676,
http://purl.obolibrary.org/obo/SYMP_0000549,generalized abdominal swelling,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000478,SyOID:18696|UMLS_ICD9CM_2005_AUI:A0637122|UMLS_CUI:C0375563|ICD9CM_2005:789.37,,,,,symptoms,,,,,,,,,,,SYMP:0000549,,,generalized abdominal swelling,,SYMP:0000549,
http://purl.obolibrary.org/obo/SYMP_0000659,pareses,partial paralysis,Pareses is a paralysis charachterized by slight or partial paralysis.,false,,,http://purl.obolibrary.org/obo/SYMP_0000030,,Pareses is a paralysis charachterized by slight or partial paralysis.,,partial paralysis,,symptoms,,,,,,,,,,,SYMP:0000659,,,pareses,,SYMP:0000659,
http://purl.obolibrary.org/obo/SYMP_0000122,salivary gland swelling,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000122,,,salivary gland swelling,true,SYMP:0000122,
http://purl.obolibrary.org/obo/SYMP_0000232,bronchiolitis,bronchioles inflammation,Bronchiolitis is a respiratory system and chest symptom characterized by an inflammation of the bronchioles.|doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000514,,Bronchiolitis is a respiratory system and chest symptom characterized by an inflammation of the bronchioles.,,bronchioles inflammation,,symptoms,,,,,,,,,,,SYMP:0000232,,doid/symp duplicate,bronchiolitis,,SYMP:0000232,
http://purl.obolibrary.org/obo/SYMP_0000342,slurred speech,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000386,,,,,,symptoms,,,,,,,,,,,SYMP:0000342,,,slurred speech,,SYMP:0000342,
http://purl.obolibrary.org/obo/SYMP_0000309,loss of appetite,inappetence|lack of appetite,,false,,,http://purl.obolibrary.org/obo/SYMP_0000244,,,,inappetence|lack of appetite,,symptoms,,,,,,,,,,,SYMP:0000309,,,loss of appetite,,SYMP:0000309,
http://purl.obolibrary.org/obo/SYMP_0000127,severe backache,intense back pain,,false,,,http://purl.obolibrary.org/obo/SYMP_0000006,,,,intense back pain,,symptoms,,,,,,,,,,,SYMP:0000127,,,severe backache,,SYMP:0000127,
http://purl.obolibrary.org/obo/SYMP_0000144,bronchopneumonia,bronchial pneumonia|lobular pneumonia,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0019168,,,,bronchial pneumonia|lobular pneumonia,,symptoms,,,,,,,,,,,SYMP:0000144,,doid/symp duplicate,bronchopneumonia,,SYMP:0000144,
http://purl.obolibrary.org/obo/SYMP_0000237,congestion,blocked nose|nasal obstruction|stuffy nose|stuffed up nose|nasal blockage,Congestion is a respiratory system and chest symptom characterized by an excessive accumulation especially of blood or mucus.,false,,,http://purl.obolibrary.org/obo/SYMP_0000514,,Congestion is a respiratory system and chest symptom characterized by an excessive accumulation especially of blood or mucus.,,blocked nose|nasal obstruction|stuffy nose|stuffed up nose|nasal blockage,,symptoms,,,,,,,,,,,SYMP:0000237,,,congestion,,SYMP:0000237,
http://purl.obolibrary.org/obo/SYMP_0000254,dilated pupil,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000417,,,,,,symptoms,,,,,,,,,,,SYMP:0000254,,,dilated pupil,,SYMP:0000254,
http://purl.obolibrary.org/obo/SYMP_0000724,multiple organ failure,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000567,,,,,,symptoms,,,,,,,,,,,SYMP:0000724,,,multiple organ failure,,SYMP:0000724,
http://purl.obolibrary.org/obo/SYMP_0000741,nasal bleeding,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000388,,,,,,symptoms,,,,,,,,,,,SYMP:0000741,,,nasal bleeding,,SYMP:0000741,
http://purl.obolibrary.org/obo/SYMP_0000493,dysphagia,difficulty swallowing|difficulty in swallowing|impaired swallowing,,false,,,http://purl.obolibrary.org/obo/SYMP_0000385,ICD9CM_2005:787.2|UMLS_CUI:C0011168|UMLS_ICD9CM_2005_AUI:A0052114|SyOID:13574,,,difficulty swallowing|difficulty in swallowing|impaired swallowing,,symptoms,,,,,,,,,,,SYMP:0000493,,,dysphagia,,SYMP:0000493,
http://purl.obolibrary.org/obo/SYMP_0000219,receptive aphasia,"Wernicke's aphasia|inability to perceive pitch, rhythm, and emotional tone of speech|fluent aphasia|sensory aphasia","Receptive aphasia is a inability to comprehend speech characterized by an inability to understand spoken, written, or tactile speech symbols that results from damage (as by a brain lesion) to an area of the brain (as Wernicke's area) concerned with language.",false,,,http://purl.obolibrary.org/obo/SYMP_0000215,,"Receptive aphasia is a inability to comprehend speech characterized by an inability to understand spoken, written, or tactile speech symbols that results from damage (as by a brain lesion) to an area of the brain (as Wernicke's area) concerned with language.",,"Wernicke's aphasia|inability to perceive pitch, rhythm, and emotional tone of speech|fluent aphasia|sensory aphasia",,symptoms,,,,,,,,,,,SYMP:0000219,,,receptive aphasia,,SYMP:0000219,
http://purl.obolibrary.org/obo/SYMP_0000236,colicky pain,,"Colicky pain is a pain characterized by an attack of acute abdominal pain localized in a hollow organ or part (as the small intestine, ureter, or bile duct) and often caused by spasm, obstruction, or twisting.",false,,,http://purl.obolibrary.org/obo/SYMP_0000099,,"Colicky pain is a pain characterized by an attack of acute abdominal pain localized in a hollow organ or part (as the small intestine, ureter, or bile duct) and often caused by spasm, obstruction, or twisting.",,,,symptoms,,,,,,,,,,,SYMP:0000236,,,colicky pain,,SYMP:0000236,
http://purl.obolibrary.org/obo/SYMP_0000346,papule,,"Papule is a skin and integumentary tissue symptom characterized as a small solid usually conical elevation of the skin caused by inflammation, accumulated secretion, or hypertrophy of tissue elements.",false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,"Papule is a skin and integumentary tissue symptom characterized as a small solid usually conical elevation of the skin caused by inflammation, accumulated secretion, or hypertrophy of tissue elements.",,,,symptoms,,,,,,,,,,,SYMP:0000346,,,papule,,SYMP:0000346,
http://purl.obolibrary.org/obo/SYMP_0000329,motor weakness,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000891,,,,,,symptoms,,,,,,,,,,,SYMP:0000329,,,motor weakness,,SYMP:0000329,
http://purl.obolibrary.org/obo/SYMP_0019139,hemic system symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0017795,,,,,,symptoms,,,,,,,,,,,SYMP:0019139,,,hemic system symptom,,SYMP:0019139,
http://purl.obolibrary.org/obo/SYMP_0000012,obsolete blurred vision,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000012,,,obsolete blurred vision,true,SYMP:0000012,
http://purl.obolibrary.org/obo/SYMP_0000816,dysfunctions associated with arousal from sleep,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000566,ICD9CM_2005:307.47,,,,,symptoms,,,,,,,,,,,SYMP:0000816,,,dysfunctions associated with arousal from sleep,,SYMP:0000816,
http://purl.obolibrary.org/obo/SYMP_0000833,visceral pain,,"Visceral pain is a pain originated from organ tissues of the thorax, abdomen, or pelvis, It characterizes as deep, vague, difficult to locate pain that radiates away from the affected organ.",false,,,http://purl.obolibrary.org/obo/SYMP_0000099,,"Visceral pain is a pain originated from organ tissues of the thorax, abdomen, or pelvis, It characterizes as deep, vague, difficult to locate pain that radiates away from the affected organ.",,,,symptoms,,,,,,,,,,,SYMP:0000833,,,visceral pain,,SYMP:0000833,
http://purl.obolibrary.org/obo/SYMP_0019154,hemorrhagic mediastinitis,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000514,,,,,,symptoms,,,,,,,,,,,SYMP:0019154,,,hemorrhagic mediastinitis,,SYMP:0019154,
http://purl.obolibrary.org/obo/SYMP_0019171,spondylitis,,Spondylitis is a nervous system symptom characterized by an inflammation of the vertebrae.|doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000480,,Spondylitis is a nervous system symptom characterized by an inflammation of the vertebrae.,,,,symptoms,,,,,,,,,,,SYMP:0019171,,doid/symp duplicate,spondylitis,,SYMP:0019171,
http://purl.obolibrary.org/obo/SYMP_0000117,pustular skin lesions,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000117,,,pustular skin lesions,true,SYMP:0000117,
http://purl.obolibrary.org/obo/SYMP_0000227,blood vessel infection,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000528,,,,,,symptoms,,,,,,,,,,,SYMP:0000227,,,blood vessel infection,,SYMP:0000227,
http://purl.obolibrary.org/obo/SYMP_0000337,night sweats,sleep hyperhidrosis,,false,,,http://purl.obolibrary.org/obo/SYMP_0000566,,,,sleep hyperhidrosis,,symptoms,,,,,,,,,,,SYMP:0000337,,,night sweats,,SYMP:0000337,
http://purl.obolibrary.org/obo/SYMP_0000020,dehydration,,"Dehydration is a nutrition, metabolism, and development symptom characterized by an abnormal depletion of body fluids.",false,,,http://purl.obolibrary.org/obo/SYMP_0000473,,"Dehydration is a nutrition, metabolism, and development symptom characterized by an abnormal depletion of body fluids.",,,,symptoms,,,,,,,,,,,SYMP:0000020,,,dehydration,,SYMP:0000020,
http://purl.obolibrary.org/obo/SYMP_0000003,obsolete acute enteritis in newborns,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000003,,,obsolete acute enteritis in newborns,true,SYMP:0000003,
http://purl.obolibrary.org/obo/SYMP_0000714,intraretinal hemorrhage,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019163,,,,,,symptoms,,,,,,,,,,,SYMP:0000714,,,intraretinal hemorrhage,,SYMP:0000714,
http://purl.obolibrary.org/obo/SYMP_0000824,junctional tachycardia,,Junctional tachycardia is a tachycardia associated with the generation of impulses in a locus in the region of the atrioventricular node.,false,,,http://purl.obolibrary.org/obo/SYMP_0000529,,Junctional tachycardia is a tachycardia associated with the generation of impulses in a locus in the region of the atrioventricular node.,,,,symptoms,,,,,,,,,,,SYMP:0000824,,,junctional tachycardia,,SYMP:0000824,
http://purl.obolibrary.org/obo/SYMP_0000807,right upper quadrant abdominal mass,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000798,,,,,,symptoms,,,,,,,,,,,SYMP:0000807,,,right upper quadrant abdominal mass,,SYMP:0000807,
http://purl.obolibrary.org/obo/SYMP_0000089,meningoencephalitis,,Meningoencephalitis is a nervous system symptom characterized as an inflammation of the brain and meninges.|doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000480,,Meningoencephalitis is a nervous system symptom characterized as an inflammation of the brain and meninges.,,,,symptoms,,,,,,,,,,,SYMP:0000089,,doid/symp duplicate,meningoencephalitis,,SYMP:0000089,
http://purl.obolibrary.org/obo/SYMP_0000600,apnea,,Apnea is a respiratory abnormality characterized by transient cessation of respiration whether normal (as in hibernating animals) or abnormal (as that caused by certain drugs).,false,,,http://purl.obolibrary.org/obo/SYMP_0000598,ICD9CM_2005:786.03|UMLS_ICD9CM_2005_AUI:A0025648|UMLS_CUI:C0003578|SyOID:7243,Apnea is a respiratory abnormality characterized by transient cessation of respiration whether normal (as in hibernating animals) or abnormal (as that caused by certain drugs).,,,,symptoms,,,,,,,,,,,SYMP:0000600,,,apnea,,SYMP:0000600,
http://purl.obolibrary.org/obo/SYMP_0019145,vomiting,emesis,Vomiting is a digestive system symptom characterized by throwing up the stomach contents.,false,,,http://purl.obolibrary.org/obo/SYMP_0000459,,Vomiting is a digestive system symptom characterized by throwing up the stomach contents.,,emesis,,symptoms,,,,,,,,,,,SYMP:0019145,,,vomiting,,SYMP:0019145,
http://purl.obolibrary.org/obo/SYMP_0019162,muscle tightness,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000183,,,,,,symptoms,,,,,,,,,,,SYMP:0019162,,,muscle tightness,,SYMP:0019162,
http://purl.obolibrary.org/obo/SYMP_0000686,chronic cough,,"Chronic cough is a cough characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance marked by long duration, by frequent recurrence over a long time, and often by slowly progressing seriousness.",false,,,http://purl.obolibrary.org/obo/SYMP_0000614,,"Chronic cough is a cough characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance marked by long duration, by frequent recurrence over a long time, and often by slowly progressing seriousness.",,,,symptoms,,,,,,,,,,,SYMP:0000686,,,chronic cough,,SYMP:0000686,
http://purl.obolibrary.org/obo/SYMP_0000728,partial hind limb paralysis,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000711,,,,,,symptoms,,,,,,,,,,,SYMP:0000728,,,partial hind limb paralysis,,SYMP:0000728,
http://purl.obolibrary.org/obo/SYMP_0000484,abdominal tenderness,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000461,UMLS_ICD9CM_2005_AUI:A0637161|UMLS_CUI:C0232498|ICD9CM_2005:789.6|ICD9CM_2005:789.60|UMLS_ICD9CM_2005_AUI:A0387353|SyOID:6559,,,,,symptoms,,,,,,,,,,,SYMP:0000484,,,abdominal tenderness,,SYMP:0000484,
http://purl.obolibrary.org/obo/SYMP_0000594,abnormal involuntary movement,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000480,SyOID:6762|UMLS_CUI:C0392702|ICD9CM_2005:781.0|UMLS_ICD9CM_2005_AUI:A0243762,,,,,symptoms,,,,,,,,,,,SYMP:0000594,,,abnormal involuntary movement,,SYMP:0000594,
http://purl.obolibrary.org/obo/SYMP_0000327,tetanic convulsion,tetanic convulsions,,false,,,http://purl.obolibrary.org/obo/SYMP_0000596,,,,tetanic convulsions,,symptoms,,,,,,,,,,,SYMP:0000327,,,tetanic convulsion,,SYMP:0000327,
http://purl.obolibrary.org/obo/SYMP_0000250,decreased flexor withdrawal reflex,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000249,,,,,,symptoms,,,,,,,,,,,SYMP:0000250,,,decreased flexor withdrawal reflex,,SYMP:0000250,
http://purl.obolibrary.org/obo/SYMP_0000360,emaciation,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000174,,,,,,symptoms,,,,,,,,,,,SYMP:0000360,,,emaciation,,SYMP:0000360,
http://purl.obolibrary.org/obo/SYMP_0000488,skin and integumentary tissue symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000462,UMLS_CUI:C0159037|UMLS_ICD9CM_2005_AUI:A0284146|ICD9CM_2005:782|ICD9CM_2005:782.9|SyOID:2103|UMLS_ICD9CM_2005_AUI:A0284161,,,,,symptoms,,,,,,,,,,,SYMP:0000488,,,skin and integumentary tissue symptom,,SYMP:0000488,
http://purl.obolibrary.org/obo/SYMP_0000598,respiratory abnormality,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000514,UMLS_CUI:C0159053|ICD9CM_2005:786.0|SyOID:7239|UMLS_ICD9CM_2005_AUI:A0284202,,,,,symptoms,,,,,,,,,,,SYMP:0000598,,,respiratory abnormality,,SYMP:0000598,
http://purl.obolibrary.org/obo/SYMP_0019152,diaphoresis,profuse perspiration,Diaphoresis is a sweat characterized as excessive sweating commonly associated with shock and other medical emergency conditions.,false,,,http://purl.obolibrary.org/obo/SYMP_0019175,,Diaphoresis is a sweat characterized as excessive sweating commonly associated with shock and other medical emergency conditions.,,profuse perspiration,,symptoms,,,,,,,,,,,SYMP:0019152,,,diaphoresis,,SYMP:0019152,
