ID,Label,Preferred label,Synonyms
NEW18426,NUTRITION,suppression subtractive hybridization,white shrimp Litopenaeus
NEW18427,CHEBI,suppression subtractive hybridization,anti-viral agent
NEW18428,CHEMICAL,oseltamivir resistance,oseltamivir resistance
NEW18429,DISEASE,oseltamivir resistance,H1N1 subtype neuraminidases
NEW18430,MENTAL_HEALTH,oseltamivir resistance,p11 consequent repression
C570114,CHEMICAL,CCL 34 [Supplementary Concept],Glycolipids|CCl|Serine/analogs  and  derivatives
NEW18431,DISEASE,oseltamivir resistance,insulin-dependent metabolic disorder
NEW18432,CHEMICAL,ccl exposure,CCl exposures
NEW18433,CHEMICAL,ccl exposure,glucagon levels
NEW18434,DISEASE,ccl exposure,liver cell damage
NEW18435,CHEMICAL,acute ccl exposure,acute CCl exposure
NEW18436,CHEMICAL,acute ccl exposure,chronic -exposed liver cells
NEW18437,CHEMICAL,anit feeding,ANIT feeding
NEW18438,CHEMICAL,anit feeding,hydrophobic BAs
NEW18439,DISEASE,anit feeding,significant cholestasis
NEW18440,CHEMICAL,serum alanine aminotransferase,serum alanine aminotransferase
NEW18441,DISEASE,minimal bile duct damage,minimal bile duct damage
NEW18442,CHEMICAL,direct bilirubin,direct bilirubin
D020381,CHEMICAL,Interleukin-17,"CTLA-8|IL-17F|Interleukin-17B|Interleukin-17A|Interleukin 17E|Interleukin-25|Interleukin-17C|Cytotoxic T lymphocyte-Associated Antigen 8|Interleukin-17F|IL-17C|CTLA8|Cytokine CX2|Cytokine ML 1|Interleukin 25|Interleukin 17C|IL-17|Interleukin-17E|Interleukin 17F|IL-17A|Interleukin 17|IL-17B|IL-17E|Interleukin 17A|Cytokine ML-1|Cytotoxic T lymphocyte Associated Antigen 8|Interleukin 17B|IL 17E|CX2, Cytokine"
NEW18443,DISEASE,puccinia striiformis f. sp. tritici,Puccinia striiformis f. sp. tritici
NEW18444,NUTRITION,transgenic wheat,Transgenic wheat
NEW18445,CHEMICAL,pst27791,Pst27791
NEW18446,DISEASE,pst27791,fibrosarcoma (Raf)-like kinase
NEW18447,DISEASE,TaRaf46,TaRaf46
NEW18448,MENTAL_HEALTH,TaRaf46,wheat resistance
NEW18449,CHEMICAL,serotonin neuronal system,Serotonin neuronal systems
NEW18450,CHEMICAL,5-ht(3 receptor antagonist ondansetron,5-HT(3 receptor antagonist ondansetron
NEW18451,DISEASE,5-ht(3 receptor antagonist ondansetron,treatment-resistant OCD patients
NEW18452,CHEMICAL,5-ht(3 receptor antagonist ondansetron,cortico-mesolimbic dopamine release
NEW18453,CHEMICAL,low-dose ondansetron,low-dose ondansetron
NEW18454,MENTAL_HEALTH,low-dose ondansetron,control disorder
NEW18455,CHEMICAL,low-dose ondansetron,midodrine therapy
NEW18456,DISEASE,vasoplegic profile,vasoplegic profile
NEW18457,CHEMICAL,melissa officinalis L.,memory-enhancing herb
NEW18458,CHEMICAL,melissa officinalis L.,inhibitor rivastigmine
NEW18459,CHEMICAL,low dose clonazepam,low dose clonazepam
NEW18460,CHEBI,dopamine agonist due,dopamine agonists due
NEW18461,CHEBI,abnormal thyroid hormone system function,Abnormal thyroid hormone system function
NEW18462,DISEASE,abnormal thyroid hormone system function,brain defects
NEW18463,CHEBI,abnormal thyroid hormone system function,thyroid hormone system function
NEW18464,CHEMICAL,abnormal thyroid hormone system function,fetal alcohol exposure
NEW18465,CHEBI,circulate thyroid hormone,circulating thyroid hormones
NEW18466,CHEMICAL,fas child,FAS children
NEW18467,CHEMICAL,progesterone treatment,progesterone treatment
NEW18468,CHEMICAL,serotonin 5-hydroxytryptamine type receptor,serotonin 5-hydroxytryptamine type receptor
NEW18469,DISEASE,serotonin 5-hydroxytryptamine type receptor,digestive dysfunction
NEW18470,CHEBI,otsuka Pharmaceutical Co. Ltd.,Otsuka Pharmaceutical Co. Ltd.
NEW18471,CHEMICAL,otsuka Pharmaceutical Co. Ltd.,Abilify ®
NEW18472,CHEBI,otsuka Pharmaceutical Co. Ltd.,first dopamine D2 receptor partial agonist antipsychotic aripiprazole
NEW18473,CHEMICAL,otsuka Pharmaceutical Co. Ltd.,mg ramelteon
NEW18474,CHEMICAL,inhibitor flurbiprofen,inhibitor flurbiprofen
NEW18475,DISEASE,interstitial thickening,Interstitial thickening
NEW18476,CHEBI,human pxr agonist,human PXR agonists
NEW18477,DISEASE,human pxr agonist,conclusion postprandial hyperglycemia
http://purl.obolibrary.org/obo/NCBITaxon_6843,DISEASE,chelicerata,Reynoldsia sandwicensis
NEW18478,CHEMICAL,-52‰,-52‰
D053829,DISEASE,Amyloid Precursor Protein Secretases,"APP|Secretase, APP|Amyloid Precursor Protein Secretase|gamma-Secretase|beta-Secretase|amyloid precursor protein|beta Secretase|alpha-Secretase|alpha Secretase|Secretases|Secretase|gamma Secretase|APP Secretase"
NEW18479,CHEBI,agonist dicarboxylic acid,agonist dicarboxylic acid
C036361,CHEMICAL,"1-amino-1,3-dicarboxycyclopentane [Supplementary Concept]","Cycloleucine/analogs  and  derivatives|(1S,3R)-ACPD"
C005356,CHEMICAL,sphingosine phosphorylcholine [Supplementary Concept],Sphingosine/analogs  and  derivatives|Phosphorylcholine/analogs  and  derivatives|lysosphingomyelin
NEW18480,CHEBI,group metabotropic glutamate receptor mglur agonist,Group metabotropic glutamate receptor mGluR agonist
NEW18481,DISEASE,group metabotropic glutamate receptor mglur agonist,major loss
NEW18482,DISEASE,synchronized 1a9 ovarian carcinoma cell,Synchronized 1A9 ovarian carcinoma cells
NEW18483,CHEMICAL,synchronized 1a9 ovarian carcinoma cell,peloruside A. Co-immunoprecipitation
D050257,CHEMICAL,Tubulin Modulators,"Inhibitor, Tubulin|Promoter, Tubulin Polymerization|Inhibitors, Tubulin|Modulators, Tubulin|Tubulin Modulator|Promoters, Tubulin Polymerization|Tubulin Polymerization Promoter|Promoters, Tubulin|Microtubule Modulator|Polymerization Inhibitors, Tubulin|Tubulin Promoter|Tubulin Inhibitor|Modulator, Tubulin|Inhibitor, Tubulin Polymerization|Modulator, Microtubule|Modulators, Microtubule|Polymerization Promoter, Tubulin|Promoter, Tubulin|Tubulin Inhibitors|Microtubule Modulators|Tubulin Promoters|Tubulin Polymerization Promoters|tubulin|Inhibitors, Tubulin Polymerization|Polymerization Inhibitor, Tubulin|Tubulin Polymerization Inhibitors|Tubulin Polymerization Inhibitor|Polymerization Promoters, Tubulin"
NEW18484,CHEMICAL,tubulin heterodimer,tubulin heterodimers
NEW18485,DISEASE,microtubule stabilize agent,internal transformation
NEW18486,DISEASE,stress-induced ibs,stress-induced IBS
NEW18487,CHEBI,stress-induced ibs,AV/GC mixture
NEW18488,CHEMICAL,r-isovaline,R-isovaline
NEW18489,CHEMICAL,r-isovaline,non-proteinogenic amino acid
NEW18490,DISEASE,brain degeneration,brain degeneration
NEW18491,CHEBI,beta gamma secretase,beta gamma secretase
NEW18492,CHEMICAL,beta gamma secretase,amyloid precursor protein(APP
D017405,CHEMICAL,Herpes Simplex Virus Protein Vmw65,"Protein VP-16, HSV-1|Herpes Simplex Virus Protein VP16|Inducing Factor, alpha-Trans|alpha Trans Inducing Factor, Herpes Simplex Virus 1|Herpes Simplex Virus Trans Activator Vmw65|VP16 Protein|Herpes Simplex Virus Trans-Activator Vmw65|HSV-1 Protein VP16|Vmw65 Protein|HSV-1 Protein VP-16|alpha-Trans Inducing Factor|Protein, Vmw65|Herpes Simplex Virus Type 2 Protein VP16|HSV-1|Herpes Simplex Virus Protein VP 16|HSV 1 Protein VP16|HSV 1 Protein VP 16|HSV-1, alpha-TIF|Factor, alpha-Trans Inducing|alpha Trans Inducing Factor|alpha-TIF HSV-1|Protein, VP16|alpha TIF HSV 1|VP16, HSV-1 Protein|Protein VP16, HSV-1|Herpes Simplex Virus Transcriptional Activator Vmw65|alpha-Trans-Inducing Factor, Herpes Simplex Virus 1|VP-16, HSV-1 Protein"
NEW18493,CHEMICAL,retinoic acid signaling defect,retinoic acid signaling defects
NEW18494,DISEASE,retinoic acid signaling defect,cyclical nausea
NEW18495,CHEMICAL,pee group,PEE group
NEW18496,MENTAL_HEALTH,pee group,unpredictable chronic stress
NEW18497,DISEASE,pee group,higher HCC
NEW18498,DISEASE,hypertension higher,hypertension higher
NEW18499,CHEMICAL,hypertension higher,anti-diarrheals
NEW18500,DISEASE,hypertension higher,tumor anti-proliferative agents
NEW18501,DISEASE,disorder pathology,Disorder pathology
C471991,DISEASE,"HPG-1 protein, human [Supplementary Concept]",human prostate|Cell Adhesion Molecules
NEW18502,NUTRITION,disorder pathology,alpha IA-subtype
NEW18503,CHEMICAL,doxazosin therapy,doxazosin therapy
NEW18504,CHEMICAL,norepinephrine system,norepinephrine system
NEW18505,CHEMICAL,nb atom,Nb atoms
D017979,CHEMICAL,Gold Colloid,"gold|Gold, Colloidal|Au|Colloid, Gold|Colloidal Gold"
NEW18506,CHEBI,nb atom,ovarian hormone levels
NEW18507,MENTAL_HEALTH,premenstrual depression,Premenstrual depression
NEW18508,DISEASE,premenstrual depression,primary sleep disorders
NEW18509,CHEMICAL,premenstrual depression,increased GLU
NEW18510,DISEASE,premenstrual depression,skeletal deformities
NEW18511,DISEASE,mtf ts,MtF TS
NEW18512,CHEBI,mtf ts,oestrogens antiandrogens application
NEW18513,DISEASE,endocrinopathy occurence,endocrinopathy occurence
NEW18514,DISEASE,endocrinopathy occurence,autoimmune thyreoiditis
D007713,DISEASE,Klinefelter Syndrome,"XXY Trisomy|Xxyy Syndromes|Trisomy, XXY|Syndrome, Klinefelter's|XXXY Males|Syndromes, XXY|Klinefelter Syndromes|XXY Syndrome|Syndromes, Xxyy|Klinefelters Syndrome|Klinefelter's Syndrome|XXXY Male|Klinefelter syndrome|Syndrome, XXY|Syndrome, Klinefelter|Syndrome, Variants Klinefelter|Klinefelter Syndromes, Variants|Trisomies, XXY|Syndrome, Xxyy|Syndromes, Klinefelter|Syndromes, Variants Klinefelter|XXY Trisomies|49,XXXXY Syndrome|48,XXYY Syndrome|Klinefelter Syndrome, Variants|Xxyy Syndrome|XXY Syndromes"
NEW18515,DISEASE,endocrinopathy occurence,nonfunctional pituitary adenoma
NEW18516,CHEMICAL,endocrinopathy occurence,DM type
NEW18517,CHEMICAL,progesterone increase,progesterone increase
NEW18518,MENTAL_HEALTH,progesterone increase,CL regression
D007660,CHEMICAL,Ketoprofen,"|Orudis|ketoprofen|Benzoylhydratropic Acid|RP, 19,583|Alrheumum|RP 19583|RP19583|Profenid|2-(3-Benzoylphenyl)propionic Acid|RP-19583|Alrheumat|19,583 RP"
NEW18519,DISEASE,progesterone increase,cerebellar degeneracy
NEW18520,MENTAL_HEALTH,progesterone increase,alcoholic dementia
NEW18521,CHEMICAL,progesterone increase,alcohol treatment
NEW18522,DISEASE,rage-dependent neuronal death,RAGE-dependent neuronal death
NEW18523,CHEMICAL,rage-dependent neuronal death,AGE-albumin
NEW18524,DISEASE,adipose inflammation,Adipose inflammation
C496221,CHEMICAL,"Adgre1 protein, rat [Supplementary Concept]","Adgre1|Receptors, Cell Surface"
NEW18525,DISEASE,adipose inflammation,CSD mice
NEW18526,DISEASE,hypoleptinemia,hypoleptinemia
NEW18527,CHEMICAL,impaired glucose homeostasis,impaired glucose homeostasis
NEW18528,CHEMICAL,serotonergic antidepressant exposure,serotonergic antidepressant exposure
NEW18529,CHEMICAL,large-scale dm/q trial,large-scale DM/Q trials
NEW18530,CHEMICAL,large-scale dm/q trial,PBA rating scale
NEW18531,CHEMICAL,dm/q 30/30,DM/Q 30/30
NEW18532,CHEMICAL,subanesthetic dose,subanesthetic dose
NEW18533,CHEMICAL,dissociative anesthetic ketamine,dissociative anesthetic ketamine
NEW18534,CHEBI,nonselective opioid antagonist naltrexone,nonselective opioid antagonist naltrexone
NEW18535,CHEMICAL,nonselective opioid antagonist naltrexone,rapid antidepressant effect
NEW18536,DISEASE,cci-tbi,CCI-TBI
NEW18537,CHEMICAL,cci-tbi,cocaine place
NEW18538,CHEMICAL,dexamethasone treatment,dexamethasone treatment
NEW18539,CHEMICAL,lysine+dextroamphetamine formulation,lysine+dextroamphetamine formulation
NEW18540,DISEASE,cannabinoid hyperemesis syndrome patient,cannabinoid hyperemesis syndrome patients
NEW18541,CHEMICAL,cannabinoid hyperemesis syndrome patient,topical capsaicin
NEW18542,DISEASE,cannabinoid hyperemesis syndrome patient,antipsychotic-induced akathisia
NEW18543,CHEMICAL,cannabinoid hyperemesis syndrome patient,mg/12 h.
NEW18544,CHEMICAL,cannabinoid hyperemesis syndrome patient,B6 mg/12 h
NEW18545,CHEMICAL,cannabinoid hyperemesis syndrome patient,mg/12 h
D015026,CHEMICAL,Zeatin,Amino Alcohols (1973-1974)|zeatin|Purines (1973-1974)
http://purl.obolibrary.org/obo/CHEBI_8228,CHEMICAL,pioglitazone,"Actos|Pioglitazone|pioglitazonum|5-{4-[2-(5-ethylpyridin-2-yl)ethoxy]benzyl}-1,3-thiazolidine-2,4-dione|pioglitazone|(+-)-5-((4-(2-(5-ethyl-2-pyridinyl)ethoxy)phenyl)methyl)-2,4-thiazolidinedione|TZD pioglitazone|pioglitazona"
NEW18546,CHEMICAL,sub-cus week exposure,sub-CUS week exposure
NEW18547,CHEMICAL,cus 6-week exposure,CUS 6-week exposure
NEW18548,CHEMICAL,sub-cus,sub-CUS
NEW18549,MENTAL_HEALTH,cus exposure,fEPSP depression
C558329,DISEASE,"6-chloro-N-(3-(2-(dimethylamino)ethyl)-1H-indol-5-yl)imidazo(2,1-b)thiazole-5-sulfonamide [Supplementary Concept]",CDI|Indoles|Thiazoles|Sulfonamides
NEW18550,MENTAL_HEALTH,widespread antibiotic resistance,Widespread antibiotic resistance
NEW18551,DISEASE,widespread antibiotic resistance,fighting infections
NEW18552,CHEMICAL,chronic pbz exposure,chronic PBZ exposure
NEW18553,CHEMICAL,chronic pbz exposure,glyceride metabolism
NEW18554,NUTRITION,lithium-treate excellent lithium responder,lithium-treated excellent lithium responders
NEW18555,NUTRITION,lithium-treate excellent lithium responder,excellent lithium responders
NEW18556,NUTRITION,lithium monotherapy,lithium monotherapy
NEW18557,DISEASE,hyperthymic temperament,hyperthymic temperament
NEW18558,DISEASE,cognitive disorganization,cognitive disorganization
NEW18559,NUTRITION,Lithium Genetics,Lithium Genetics
D000077267,CHEMICAL,Fulvestrant,"Fulvestrant|ZM 182780|fulvestrant|ICI-182780|7-(9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl)estra-1,3,5(10)-triene-3,17-diol|Faslodex|ICI 182,780|ZM182780|ICI 182780|ICI182780|ZM-182780"
NEW18560,CHEBI,Lithium Genetics,novel endocrine therapy
NEW18561,DISEASE,Lithium Genetics,hormone positive breast cancer
NEW18562,CHEBI,Lithium Genetics,oestrogen receptor (ER)-positive breast tumours
D000077384,CHEMICAL,Anastrozole,"2,2'-(5-(1H-1,2,4-triazol-1-ylmethyl)-1,3-phenylene)bis(2-methylpropionitrile)|anastrozole|Anastrazole|Zeneca ZD 1033|ICI D1033|ZD1033|Arimidex|ZD 1033|ZD-1033"
NEW18563,CHEMICAL,Lithium Genetics,tamoxifen-resistant tumours
NEW18564,CHEBI,stable mood stabilizer,stable mood stabilizer
NEW18565,DISEASE,stable mood stabilizer,self-reported depressive symptoms
NEW18566,CHEBI,selective beta-adrenoceptor agonist,Selective beta-adrenoceptor agonists
NEW18567,DISEASE,selective beta-adrenoceptor agonist,bronchial obstruction
NEW18568,CHEMICAL,red rice extract,red rice extract
C518017,DISEASE,"BRCC3 protein, human [Supplementary Concept]",cancer cell|Deubiquitinating Enzymes
C420323,CHEMICAL,"UL37 protein, Human herpesvirus 5 [Supplementary Concept]",vMIA|Immediate-Early Proteins
NEW18569,CHEBI,red rice extract,antiviral signalling
NEW18570,MENTAL_HEALTH,insulin-resistant syndrome,insulin-resistant syndromes
NEW18571,DISEASE,control pain,control pain
NEW18572,CHEMICAL,iron retention,iron retention
NEW18573,NUTRITION,low folate status,low folate status
NEW18574,NUTRITION,low folate intake,low folate intake
NEW18575,CHEMICAL,interferon-based regimen,Interferon-based regimens
NEW18576,CHEMICAL,cyclase inhibitor tripropylamine,TPA|cyclase inhibitor tripropylamine
NEW18577,NUTRITION,cyclase inhibitor tripropylamine,4-hydroxybenzoate choline
NEW18578,CHEMICAL,cyclase inhibitor tripropylamine,1-palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine
NEW18579,CHEBI,cyclase inhibitor tripropylamine,lycopene accumulation
NEW18580,DISEASE,cyclase inhibitor tripropylamine,TRMA syndrome
NEW18581,CHEBI,combined vitamin preparation,Combined vitamin preparations
NEW18582,CHEMICAL,stress-induced cortisol secretion,stress-induced cortisol secretion
NEW18583,CHEMICAL,stress-induced cortisol secretion,brain 5-HT activity
NEW18584,CHEBI,stress-induced cortisol secretion,5-HT-mediated growth hormone
D000074361,CHEMICAL,Sleep Latency,"Latency, Sleep Onset|Sleep Onset Latencies|Sleep Latencies|Onset Latencies, Sleep|sleep onset|Sleep Latency, REM|Latency, REM Sleep|Sleep Onset Latency|REM Sleep Latency|REM Sleep Latencies|Latency, Sleep|preSO"
NEW18585,CHEBI,depressed patient,drug free
NEW18586,CHEMICAL,hydrophobic property,hydrophobic property
NEW18587,CHEBI,hydrophobic property,weak polar mycotoxins
NEW18588,CHEBI,hydrophobic property,multifunctional mycotoxin adsorbents
NEW18589,MENTAL_HEALTH,hydrophobic property,new orientation
NEW18590,CHEMICAL,nmda treatment,NMDA treatment
NEW18591,DISEASE,viral nervous necrosis,viral nervous necrosis|VNN
NEW18592,CHEBI,viral nervous necrosis,NNV-infected carriers
C572289,CHEMICAL,eicosenoic acid [Supplementary Concept],"Fatty Acids, Monounsaturated|cis-11-eicosenoic acid"
NEW18593,CHEBI,hormone regulation,hormone regulation
NEW18594,DISEASE,hormone regulation,EHP infection
NEW18595,MENTAL_HEALTH,cue-induced craving,Cue-induced craving
NEW18596,CHEBI,cue-induced craving,drug relapse
D056743,CHEMICAL,Cyclin D3,cyclin D3
NEW18597,CHEMICAL,cue-induced craving,naloxone treatment
NEW18598,MENTAL_HEALTH,chronic morphine treatment,withdrawal-induced hyperactivity
D011699,CHEMICAL,Putamen,"Putamens|putamen|Put|Nucleus Putamens|Putamens, Nucleus|Nucleus Putamen|Putamen, Nucleus"
NEW18599,CHEMICAL,gaba agonist 3-aminopropane sulphonic acid,3-APS|GABA agonist 3-aminopropane sulphonic acid
NEW18600,MENTAL_HEALTH,gaba agonist 3-aminopropane sulphonic acid,dopamine-accumbens hyperactivity model
NEW18601,CHEMICAL,gaba uptake system,GABA uptake systems
NEW18602,MENTAL_HEALTH,gaba uptake system,dopamine-dependent hyperactivity
NEW18603,MENTAL_HEALTH,gaba uptake system,dose-related depression
NEW18604,CHEMICAL,gaba uptake blockade,GABA uptake blockade
NEW18605,MENTAL_HEALTH,gaba uptake blockade,GABA-mediated depression
NEW18606,MENTAL_HEALTH,hyperactivity model,hyperactivity model
NEW18607,CHEMICAL,hyperactivity model,GABA uptake blocking compounds
NEW18608,CHEBI,drd1 antagonist,DRD1 antagonist
NEW18609,DISEASE,drd1 antagonist,anorexia weight loss
NEW18610,CHEBI,drd1 antagonist,antibacterial drug consumption
NEW18611,DISEASE,drd1 antagonist,common infections
D000071071,DISEASE,Microaneurysm,"Microaneurysms|Aneurysms, Miliary|Microaneurysms, Retinal|Miliary Aneurysms|Charcot Bouchard Aneurysms|Aneurysm, Charcot-Bouchard|Charcot-Bouchard Aneurysm|Aneurysm, Miliary|Aneurysms, Charcot-Bouchard|Microaneurysm, Retinal|Charcot-Bouchard Aneurysms|Miliary Aneurysm|Retinal Microaneurysms|microaneurysms|Charcot Bouchard Aneurysm|Retinal Microaneurysm"
NEW18612,CHEMICAL,drd1 antagonist,fluorescein leakage
NEW18613,DISEASE,early retinopathy,early retinopathy
NEW18614,CHEMICAL,adjuvant coq10,adjuvant CoQ10
NEW18615,MENTAL_HEALTH,syn orientation,syn orientation
NEW18616,CHEMICAL,syn orientation,3-indole acetic acid
NEW18617,CHEBI,syn orientation,antibiotic resistance marker
NEW18618,CHEMICAL,syn orientation,chloramphenicol resistance gene
NEW18619,CHEMICAL,syn orientation,fenretinide acetate
NEW18620,DISEASE,syn orientation,induced enteritis
C539275,CHEMICAL,"CHRNG protein, human [Supplementary Concept]","AchR|Receptors, Nicotinic"
NEW18621,CHEBI,syn orientation,enteritis drug
NEW18622,DISEASE,induce enteritis model,induced enteritis model
NEW18623,DISEASE,induce enteritis model,brain microsomes
NEW18624,DISEASE,non-aromatized androgene dihydrotestosterone,erection disorders
NEW18625,CHEMICAL,estradiole,estradiole
NEW18626,CHEMICAL,pyruvate dehydrogenase pdh deficiency,Pyruvate dehydrogenase PDH deficiency
NEW18627,DISEASE,pyruvate dehydrogenase pdh deficiency,congenital lactic acidosis
NEW18628,CHEMICAL,sialic-acid dosage,sialic-acid dosage
D015160,DISEASE,Hydrops Fetalis,"Hydrops Fetalis, Immune|Fetal Edema|Hydrops Fetali, Idiopathic|Nonimmunes, Hydrops Fetalis|Nonimmune Hydrops Fetali|hydrops fetalis|Hydrops Fetali, Nonimmune|Nonimmune Hydrops Fetalis|Familial Non-Immune Hydrops Fetalis|Hydrops Fetalis, Nonimmune|Fetalis, Idiopathic Hydrops|Immune Hydrops Fetalis|Non-Immune Hydrops Fetalis|Hydrops Fetalis Nonimmune|Idiopathic Hydrops Fetali|Hydrops Fetalis Nonimmunes|Fetalis Nonimmunes, Hydrops|Nonimmune, Hydrops Fetalis|Fetalis Nonimmune, Hydrops|Edema, Fetal|Hydrops, Fetal|Fetal Hydrops|Fetali, Idiopathic Hydrops|Idiopathic Hydrops Fetalis|Hydrops Fetalis, Non-Immune|Familial Non Immune Hydrops Fetalis|Hydrops Fetalis, Idiopathic"
