ID,Label,Preferred label,Synonyms
D017965,CHEMICAL,gamma-Linolenic Acid,"gamma Linolenic Acid, Cerium Salt|gamma Linolenic Acid, Lithium Salt|gamma-Linolenic Acid, Zinc Salt|Gamolenic Acid|gamma Linolenic Acid, Zinc Salt|gamma Linolenic Acid, Ammonium Salt|gamma-Linolenic Acid, Ammonium Salt|gamma Linolenic Acid|gamma-Linolenic Acid, Cerium Salt|gamma-Linolenic Acid, Sodium Salt|Acid, Gamolenic|gamma-Linolenic acid|gamma Linolenic Acid, Indium Salt|gamma-Linolenic Acid, Lithium Salt|gamma-Linolenic Acid, Indium Salt|Acid, gamma-Linolenic|gamma Linolenic Acid, Sodium Salt|gamma-Linolenic Acid, Potassium Salt|gamma Linolenic Acid, Potassium Salt"
NEW07888,CHEMICAL,neuroadaptation,neuroadaptations
NEW07889,CHEMICAL,vesicular da content,vesicular DA content
NEW07891,BIOCHEMICAL,possible anti-craving drug,possible anti-craving drug
NEW07892,CHEMICAL,cocaine addict,cocaine addicts
NEW07897,CHEMICAL,reward-enhancing effect,reward-enhancing effects
NEW07899,DISEASE,p. edulis,P. edulis
NEW07900,CHEMICAL,dopamine antagonism,dopamine antagonism
NEW07901,MENTAL_HEALTH,schizophrenia aged,schizophrenia aged
NEW07902,CHEMICAL,dopamine transmission abnormality,dopamine transmission abnormalities
NEW07903,CHEMICAL,particular dopamine d2-receptor deficiency,particular dopamine D2-receptor deficiency
NEW07904,DISEASE,cognitive distortion,cognitive distortions
D003006,CHEMICAL,Clopenthixol,alpha Clopenthixol|zuclopenthixol|Cisordinol|Zuclopenthixol|alpha-Clopenthixol
NEW07909,DISEASE,loss restricted food access,loss restricted food access
NEW07910,MENTAL_HEALTH,paradoxical hyperactivity,paradoxical hyperactivity
NEW07913,DISEASE,gastrointestinal injury,gastrointestinal injury
D018501,CHEMICAL,Antirheumatic Agents,"Anti-Rheumatic Agents, Non-Steroidal|Anti-Rheumatic Agent|Anti Rheumatic Agents, Non Steroidal|Anti Rheumatic Drugs|Anti Rheumatic Drug|Antirheumatic Drug, Disease-Modifying|Disease Modifying, Antirheumatic Second Line Drugs|Agent, Anti-Rheumatic|Antirheumatic Disease-Modifying Second-Line Drug|Antirheumatic Drugs|Drug, Anti-Rheumatic|Drug, Disease-Modifying Antirheumatic|Disease Modifying Antirheumatic Drug|DMARD|Antirheumatic Disease Modifying Second Line Drugs|Non-Steroidal Anti-Rheumatic Agents|Drug, Antirheumatic|Antirheumatic Drugs, Disease-Modifying|Disease-Modifying Antirheumatic Drugs|Anti-Rheumatic Drugs|Anti-Rheumatic Drug|Agent, Antirheumatic|second-line drug|Anti Rheumatic Agents|Antirheumatic Disease-Modifying Second-Line Drugs|Anti Rheumatic Agent|Disease Modifying Antirheumatic Drugs|Antirheumatic Agent|Antirheumatic Drug|Disease-Modifying, Antirheumatic Second-Line Drugs|Anti-Rheumatic Agents|Antirheumatic Drugs, Disease Modifying|Antirheumatic Disease Modifying Second Line Drug|Disease-Modifying Antirheumatic Drug"
NEW07915,CHEMICAL,MDRTB,MDRTB
NEW07916,MENTAL_HEALTH,additional resistance,additional resistance
NEW07917,CHEMICAL,pre-xdrtb,pre-XDRTB
NEW07918,CHEMICAL,second-line injectable,second-line injectable
NEW07919,CHEMICAL,MDRTB acquisition,MDRTB acquisition
NEW07923,DISEASE,heat hypersensitivity,heat hypersensitivity
NEW07925,DISEASE,metabolic dysregulation,metabolic dysregulation
NEW07927,DISEASE,olz-induced mass gain,OLZ-induced mass gain
NEW07928,CHEMICAL,alcohol ethanol consumption,alcohol ethanol consumption
NEW07931,DISEASE,alcoholism dependence,alcoholism dependence
D015551,DISEASE,Autoimmunity,Autoimmune Responses|autoimmunity|Autoimmune Response|Autoimmunities
NEW07933,DISEASE,premature senescence,premature senescence
NEW07936,CHEMICAL,paopa dose,PAOPA dose
NEW07937,DISEASE,obesity regulation,obesity regulation
NEW07939,CHEMICAL,normal glucose tolerance,normal glucose tolerance
NEW07940,DISEASE,glucose-induced insulin release,glucose-induced insulin release
NEW07942,CHEMICAL,plasma citrulline,plasma citrulline
NEW07944,DISEASE,fructose malabsorption,fructose malabsorption
NEW07947,DISEASE,cellular toxicity,cellular toxicity
NEW07949,CHEMICAL,glp-1 receptor,GLP-1 receptors
D000067758,CHEMICAL,Glucagon-Like Peptide-2 Receptor,"GLP2R Protein|GLP 2 Receptor|Receptor, GLP-2R|Glucagon Like Peptide 2 Receptor|Peptide-2 Receptor, Glucagon-Like|GLP-2|Receptor, Glucagon-Like Peptide-2|GLP-2 Receptor|GLP-2R Receptor|Protein, GLP2R|Glucagon-Like Peptide 2 Receptor|GLP 2R Receptor|Receptor, GLP-2"
C502483,DISEASE,"Ana o 3 protein, Anacardium occidentale [Supplementary Concept]","Antigens, Plant|Plant Proteins|ANA"
NEW07953,CHEMICAL,twohour,twohour
NEW07954,CHEMICAL,post prandial blood sugar,post prandial blood sugar
C565618,DISEASE,DK Phocomelia Syndrome [Supplementary Concept],"Urogenital Abnormalities|Thrombocytopenia|phocomelia|Encephalocele|Abnormalities, Multiple|Ectromelia"
C536498,DISEASE,Tetra-amelia autosomal recessive [Supplementary Concept],amelia|Ectromelia
NEW07958,DISEASE,reversible memory loss,reversible memory loss
NEW07961,CHEMICAL,paxilline treatment,paxilline treatment
http://purl.obolibrary.org/obo/DOID_0080750,DISEASE,erythema nodosum,erythema nodosum leprosum|ENL
NEW07965,DISEASE,severe birth defect,severe birth defects
NEW07966,CHEMICAL,second-line therapy,second-line therapy
NEW07967,DISEASE,severe aggressive behavior,severe aggressive behavior
NEW07968,BIOCHEMICAL,endocrine response,endocrine response
NEW07970,DISEASE,formalin-induced pain response,formalin-induced pain response
C537658,DISEASE,"Basal ganglia disease, biotin-responsive [Supplementary Concept]",basal ganglia disease|Basal Ganglia Diseases
NEW07972,DISEASE,psychotic condition,psychotic conditions
NEW07974,DISEASE,parkinsonian rat striata,parkinsonian rat striata
NEW07976,CHEMICAL,l-dopa therapy,L-DOPA therapy
NEW07979,DISEASE,numerous neurological disorder,numerous neurological disorders
D055824,BIOCHEMICAL,Formulary [Publication Type],"preferred drug|Essential Medicines List|Formularies|Drug Formularies|Formularies, Drug|Preferred Drug List"
NEW07982,BIOCHEMICAL,dopaminergic agent l-dopa,dopaminergic agents L-dopa
NEW07983,DISEASE,antidepressant-induced sexual dysfunction,antidepressant-induced sexual dysfunction
NEW07985,CHEMICAL,dopamine da producing cell,dopamine DA producing cells
NEW07986,DISEASE,specific cortico-subcortical extrapyramidal circuit,specific cortico-subcortical extrapyramidal circuits
NEW07987,MENTAL_HEALTH,dopaminergic projection area,dopaminergic projection areas
NEW07989,DISEASE,subtle cognitive disturbance,subtle cognitive disturbances
NEW07990,DISEASE,progressive motor dysfunction,progressive motor dysfunction
NEW07992,CHEMICAL,clonazepam agent,clonazepam agents
NEW07993,BIOCHEMICAL,levodopa-carbidopa new dopamine agonist,levodopa-carbidopa newer dopamine agonists
NEW07996,DISEASE,different neuropathologie,different neuropathologies
NEW07998,CHEMICAL,cortisol basal level,cortisol basal levels
NEW07999,DISEASE,severe hypertriglyceridaemia,severe hypertriglyceridaemia
http://purl.obolibrary.org/obo/DOID_1387,DISEASE,hypolipoproteinemia,hypertriglyceridaemia|Lipoprotein deficiencies|Hypolipoproteinaemia
http://purl.obolibrary.org/obo/DOID_4989,DISEASE,pancreatitis,hypertriglyceridaemia-induced pancreatitis
NEW08004,DISEASE,neuroinflammation decline,neuroinflammation decline
NEW08005,CHEMICAL,marble-burying behavior,marble-burying behavior|MBB
NEW08006,DISEASE,model chronic post-inflammatory colonic hypersensitivity,model chronic post-inflammatory colonic hypersensitivity
NEW08008,DISEASE,increase vmr,increased VMR
NEW08010,DISEASE,colonic hypersensitivity,colonic hypersensitivity
NEW08011,CHEMICAL,luminal distension,luminal distension
NEW08013,DISEASE,functional bowel disorder,functional bowel disorders
C500530,CHEMICAL,"3-(4-t-butylphenyl)-N-(2,3-dihydrobenzo(b)(1,4)dioxin-6-yl)acrylamide [Supplementary Concept]","Bridged Bicyclo Compounds, Heterocyclic|AMG9810|Acrylamides"
NEW08014,BIOCHEMICAL,trpv1 antagonist drug,TRPV1 antagonist drug
NEW08015,DISEASE,alcohol-induced pancreatitis,alcohol-induced pancreatitis
NEW08016,DISEASE,prolonged sensitization pain,prolonged sensitization pain
NEW08018,CHEMICAL,acid-induced gastric ulcer,acid-induced gastric ulcer
NEW08019,DISEASE,inflammatory cell infiltration,inflammatory cell infiltration
NEW08020,DISEASE,ulcer area,ulcer area
NEW08021,DISEASE,chronic colitis,chronic colitis
NEW08022,DISEASE,refractory advanced solid tumor,refractory advanced solid tumors
NEW08024,CHEMICAL,plasma acivicin level,plasma acivicin levels
NEW08026,DISEASE,acivicin-induced cns toxicity,acivicin-induced CNS toxicity
NEW08028,DISEASE,stroke treatment,stroke treatment
NEW08029,MENTAL_HEALTH,pro-inflammatory reaction,pro-inflammatory reactions
NEW08030,DISEASE,neurological defect,neurological defects
NEW08031,NUTRITION,Carthamus tinctorius L.,Carthamus tinctorius L.
NEW08032,DISEASE,cerebral i/r injury,cerebral I/R injury
NEW08034,DISEASE,neurodegeneration deficit,neurodegeneration deficits
NEW08037,CHEMICAL,d2-n-methyl-d-aspartate mglu5 heteroreceptor complex,D2-N-methyl-d-aspartate mGlu5 heteroreceptor complexes
NEW08038,CHEMICAL,a2a-d2-metabotropic glutamate receptor,A2A-D2-metabotropic glutamate receptor
NEW08039,BIOCHEMICAL,biased agonist action,biased agonist action
NEW08041,CHEMICAL,schizophrenic and-due,schizophrenics and-due
NEW08044,CHEMICAL,5-ht increment,5-HT increment
NEW08048,CHEMICAL,low phenylalanine phe diet,low phenylalanine Phe diet
NEW08050,CHEMICAL,tetrahydrobiopterin bh4 cofactor,tetrahydrobiopterin BH4 cofactor
NEW08051,CHEMICAL,tetrahydrobiopterin deficiency,tetrahydrobiopterin deficiencies
NEW08052,CHEMICAL,quinoline derive substance,quinoline derived substances
NEW08054,CHEMICAL,serotonin transporter promoter gene,serotonin transporter promoter gene
D020268,DISEASE,"Alcohol-Induced Disorders, Nervous System","Nervous System Disorders, Ethanol Induced|Ethanol Induced Disorders, Nervous System|Alcohol Abuse, Nervous System|Alcohol Induced Disorders, Nervous System|Nervous System Disorders, Ethanol-Induced|nervous system disorders|Ethanol-Induced Nervous System Disorders|Ethanol Induced Nervous System Disorders|Ethyl Alcohol Abuse Neurologic Syndromes|Ethanol-Induced Disorders, Nervous System"
NEW08062,CHEMICAL,smoke consumption,smoking consumption
NEW08064,DISEASE,abnormal regional grey matter volume,abnormal regional grey matter volumes
NEW08065,DISEASE,severe neurological disorder,severe neurological disorder
NEW08068,DISEASE,chronic mental stress,chronic mental stresses
D016480,DISEASE,Helicobacter pylori,Helicobacter pylori|Helicobacter nemestrinae|Campylobacter pylori subsp. pylori|Campylobacter pyloridis|Campylobacter pylori
http://purl.obolibrary.org/obo/DOID_0070027,CHEMICAL,cst3-related cerebral amyloid angiopathy,"HCHWA|Hereditary Cerebral Hemorrhage with Amyloidosis, Icelandic Variant|Amyloidosis VI|Cerebral Hemorrhage, Hereditary, with Amyloidosis, Icelandic Variant|CAA|Amyloidosis, Cerebroarterial, Icelandic Type|acute cerebral amyloid angiopathy"
NEW08070,DISEASE,atherosclerotic heart disease,atherosclerotic heart disease
NEW08071,DISEASE,levodopa-induced abnormal movement,levodopa-induced abnormal movements
NEW08072,DISEASE,liver fibrogenesis,liver fibrogenesis
NEW08075,CHEMICAL,brain mao,brain MAO
C563921,DISEASE,"Congenital Corneal Opacities, Cornea Guttata, and Corectopia [Supplementary Concept]","corneal opacities|Pupil Disorders|Corneal Dystrophies, Hereditary"
C536835,CHEMICAL,Glutathione synthetase deficiency [Supplementary Concept],"pyroglutamic aciduria|Glutathione Synthase/deficiency|Amino Acid Metabolism, Inborn Errors"
C537359,DISEASE,Methylmalonic acidemia with homocystinuria [Supplementary Concept],methylmalonic acidemia|Homocystinuria|Vitamin B 12 Deficiency/congenital
NEW08078,DISEASE,n-acetyl aspartic aciduria,N-acetyl aspartic aciduria
NEW08079,DISEASE,norway familial lecithin-cholesterol acyltransferase deficiency,Norway familial lecithin-cholesterol acyltransferase deficiency
NEW08082,BIOCHEMICAL,supplemental lecithin,supplemental lecithin
NEW08083,CHEMICAL,oral physostigmine,oral physostigmine
NEW08085,CHEMICAL,elevated crh concentration,elevated CRH concentrations
NEW08089,CHEMICAL,gaba release,GABA release
C114036,CHEMICAL,neurotensin type 1 receptor [Supplementary Concept],"Receptors, Neurotensin|neurotensin receptor"
NEW08092,CHEMICAL,acetylcholine activity,acetylcholine activity
NEW08093,DISEASE,zncl₂. neurotoxic effect,ZnCl₂. Neurotoxic effects
NEW08095,CHEMICAL,zinc concentration enzyme activity,zinc concentration enzyme activity
D000086582,DISEASE,Anosmia,Loss of Smell|Smell Loss|hyposmia|Hyposmia
D000370,DISEASE,Ageusia,"Hysterical Ageusia|Ageusia, Hysterical|Taste Loss|Taste Blindness|hypogeusia|Taste-Blindness|Hysterical Ageusias|Loss of Taste|Hypogeusia|Hypogeusias|Ageusias, Hysterical"
NEW08097,CHEMICAL,zinc sulfate nasal irrigation,zinc sulfate nasal irrigation
NEW08099,CHEMICAL,factor nuclear factor-κb,factor nuclear factor-κB
NEW08101,CHEMICAL,high aspartate aminotransferase/alanine aminotransferase ratio,higher aspartate aminotransferase/alanine aminotransferase ratio
NEW08106,DISEASE,chronic bulimic symptom,chronic bulimic symptoms
http://cbmi.med.harvard.edu/asdphenotype#Class_58,DISEASE,self-injurious behavior,delinquent behavior
NEW08110,MENTAL_HEALTH,prenatal depression,prenatal depression
NEW08111,DISEASE,prenatal depressive symptom,prenatal depressive symptoms
NEW08114,CHEMICAL,spot urine creatinine,spot urine creatinine
NEW08118,CHEMICAL,low serum Fe,lower serum Fe
D033901,CHEMICAL,Bacterial Transferrin Receptor Complex,"Transferrin Binding Protein Complex, Bacterial|Tf|transferrin|Transferrin-Binding Protein Complex, Bacterial"
NEW08123,DISEASE,daytime dysfunction,daytime dysfunction
NEW08127,CHEMICAL,lsd-trained rat,LSD-trained rats
NEW08128,BIOCHEMICAL,potent postsynaptic serotonergic antagonist,potent postsynaptic serotonergic antagonist
NEW08130,DISEASE,neurologic fetal development,neurologic fetal development
http://purl.obolibrary.org/obo/DOID_3985,DISEASE,ostertagiasis,aflatoxicosis
NEW08133,CHEMICAL,hereditary iron overload disease,hereditary iron overload diseases
D006432,DISEASE,Hemochromatosis,"Pigmentary Cirrhosis|Syndromes, Troisier-Hanot-Chauffard|Disorder, Iron Storage|Bronzed Cirrhoses|Familial Hemochromatoses|Hemochromatoses|Recklenhausen-Applebaum Diseases, Von|Hemochromatoses, Familial|Troisier Hanot Chauffard Syndrome|Genetic Hemochromatoses|Hemochromatosis, Familial|Von Recklenhausen-Applebaum Diseases|Pigmentary Cirrhoses|Syndrome, Troisier-Hanot-Chauffard|Disorders, Iron Storage|Storage Disorder, Iron|Storage Disorders, Iron|Hemochromatose|Bronzed Cirrhosis|Troisier-Hanot-Chauffard Syndrome|Troisier-Hanot-Chauffard Syndromes|Haemochromatoses|Cirrhoses, Bronzed|Von Recklenhausen Applebaum Disease|Bronze Diabetes|Haemochromatosis|hemochromatosis|Von Recklenhausen-Applebaum Disease|Diabetes, Bronze|Cirrhosis, Pigmentary|Cirrhosis, Bronzed|Iron Storage Disorders|Familial Hemochromatosis|Recklenhausen-Applebaum Disease, Von|Iron Storage Disorder|Cirrhoses, Pigmentary|Primary Hemochromatosis|Hemochromatoses, Genetic|Genetic Hemochromatosis|Hemochromatosis, Genetic|Diseases, Von Recklenhausen-Applebaum|Disease, Von Recklenhausen-Applebaum"
NEW08135,DISEASE,trigger organelle dysfunction,triggering organelle dysfunction
NEW08137,DISEASE,difficult-to-treat subtype,difficult-to-treat subtypes
NEW08138,DISEASE,bipolar illness,bipolar illness
NEW08144,DISEASE,manic relapse,manic relapses
D056785,DISEASE,"Medicine, Mongolian Traditional","Mongolian Traditional Medicine|Mongolian Medicine|Medicines, Mongolian Traditional|Mongolian Medicines|Folk Medicines, Mongolian|Mongolian Folk Medicine|Medicines, Mongolian Folk|Mongolian Traditional Medicines|Medicines, Mongolian|Medicines|Folk Medicine, Mongolian|Medicine, Mongolian Folk|CSM|Traditional Medicines, Mongolian|Medicine, Mongolian|Mongolian Folk Medicines|Traditional Medicine, Mongolian"
NEW08148,DISEASE,granulocytosis,granulocytosis
D008231,DISEASE,Lymphopenia,Lymphocytopenias|Lymphopenias|Lymphocytopenia|lymphopenia
D066187,DISEASE,Basal Forebrain,"Forebrain Area, Basal|Area, Basal Forebrain|Basal Forebrains|Forebrain, Basal|Forebrain Areas, Basal|Telencephalus, Pars Basalis|Basalis Telencephali, Pars|forebrain|Telencephali, Pars Basalis|Pallidum, Ventral|Pars Basalis Telencephalus|Basal Forebrain Areas|Basal Forebrain Area|Areas, Basal Forebrain|Pallidums, Ventral|Ventral Pallidum|Forebrains, Basal|Pars Basalis Telencephali|Basalis Telencephalus, Pars|Ventral Pallidums"
D058953,DISEASE,Neural Stem Cells,"Cells, Neural Stem|Cell, Neural Stem|neural stem cells|Stem Cell, Neural|Neural Stem Cell|Stem Cells, Neural"
NEW08149,CHEMICAL,glutamate due,glutamate due
NEW08151,DISEASE,permanent brain damage,permanent brain damage
NEW08153,DISEASE,mild nigrostriatal neurodegeneration,mild nigrostriatal neurodegeneration
http://purl.obolibrary.org/obo/DOID_4675,DISEASE,uremic neuropathy,uraemic neuropathy
http://purl.obolibrary.org/obo/NCBITaxon_1491,DISEASE,clostridium botulinum,bacterium Clostridium botulinum
NEW08158,MENTAL_HEALTH,damage disorder,damage disorders
D000069338,DISEASE,Neuropathology,Neuropathologist|Neuropathologies|Neuropathologists|neuropathologies
NEW08160,CHEMICAL,high-dose mk-801 rat,high-dose MK-801 rats
D059865,CHEMICAL,Endoplasmic Reticulum Stress,"Reticulum Stress, Endoplasmic|Stresses, Endoplasmic Reticulum|Endoplasmic Reticulum Stresses|Reticulum Stresses, Endoplasmic|stress|Stress, Endoplasmic Reticulum"
NEW08162,CHEMICAL,its 's oxidize product 1-methyl-4-phenylpyridinium,oxidized product 1-methyl-4-phenylpyridinium
NEW08163,DISEASE,parkinsonian symptom,parkinsonian symptoms
C549047,CHEMICAL,amyloid beta-peptide (9-42) [Supplementary Concept],Amyloid beta-Peptides|beta-amyloid peptide|Peptide Fragments
NEW08164,DISEASE,which be infectious disease,which's infectious disease
NEW08165,BIOCHEMICAL,environmental neurotoxin,environmental neurotoxins
NEW08167,DISEASE,mci pathogenesis,MCI pathogenesis
NEW08168,DISEASE,oligomer-induced cognitive impairment,oligomer-induced cognitive impairment
NEW08170,DISEASE,amyloid-β-induce toxicity,amyloid-β-induced toxicity
NEW08173,CHEMICAL,resistant mycobacterium tuberculosis,resistant Mycobacterium tuberculosis
NEW08176,MENTAL_HEALTH,Karolinska Sleepiness scale,Karolinska Sleepiness Scale
NEW08179,MENTAL_HEALTH,Binge eat Anxiety Disorders,Binge Eating Anxiety Disorders
NEW08182,DISEASE,cocaine-evoked impulsivity,cocaine-evoked impulsivity
NEW08183,DISEASE,psychostimulant-induced motor impulsivity,psychostimulant-induced motor impulsivity
